Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,5,5:00,1.09,0,0.0,283.69,2.51,0,0.0,532.14,14.73,0,0.010852,296.57,1.19,0,0.098333,363.17
August,5,5:30,3.28,0,0.0,306.08,2.51,0,0.0,382.63,27.2,0,0.01622,286.81,3.57,0,0.0,276.94
August,5,6:00,3.28,0,0.002273,293.94,7.53,0,0.001667,323.6,38.54,0,0.002067,267.32,16.68,0,0.004945,237.66
August,5,6:30,5.47,1,0.106488,275.09,10.04,3,0.304091,291.74,63.47,1,0.009042,251.3,33.36,2,0.055503,278.16
August,5,7:00,10.95,1,0.07766,272.89,33.87,1,0.020495,252.22,109.94,1,0.010289,273.82,52.42,0,0.003524,247.68
August,5,7:30,19.71,1,0.072624,315.15,57.71,4,0.061502,296.45,170.01,4,0.023287,268.09,94.12,1,0.009121,269.57
August,5,8:00,58.03,2,0.032834,269.41,104.12,1,0.006845,282.75,303.75,6,0.018523,284.77,151.3,1,0.004055,284.24
August,5,8:30,106.21,6,0.052961,320.31,155.56,3,0.017984,303.8,443.16,10,0.021977,305.2,231.12,6,0.025742,293.55
August,5,9:00,146.73,5,0.033199,306.62,228.31,2,0.00667,302.71,625.64,10,0.016178,313.53,333.57,4,0.010952,281.29
August,5,9:30,176.29,4,0.022494,323.97,313.62,3,0.010943,309.25,775.24,14,0.018287,320.6,389.57,9,0.021959,300.72
August,5,10:00,203.66,3,0.015041,309.48,357.53,4,0.012251,313.87,903.32,12,0.01286,318.41,461.05,15,0.032176,304.07
August,5,10:30,234.32,4,0.015341,316.99,388.89,17,0.043666,331.4,1017.79,33,0.032324,332.29,482.49,31,0.063662,316.6
August,5,11:00,257.32,2,0.007387,321.09,450.36,12,0.025773,333.32,1064.26,20,0.018372,334.36,540.87,13,0.024296,315.49
August,5,11:30,258.41,3,0.013038,320.58,490.5,12,0.024717,333.63,1106.2,25,0.02234,338.48,552.78,10,0.017292,320.45
August,5,12:00,254.03,4,0.016936,331.61,494.26,6,0.012815,334.4,1102.8,11,0.010041,337.12,587.33,8,0.012826,322.12
August,5,12:30,259.51,3,0.011933,320.63,518.1,12,0.023247,343.26,1148.13,37,0.032273,344.4,576.61,13,0.023138,314.29
August,5,13:00,262.79,4,0.015485,318.71,551.97,10,0.01823,329.98,1122.06,14,0.012523,342.11,577.8,15,0.026335,324.35
August,5,13:30,262.79,3,0.009551,322.93,544.44,12,0.022812,336.13,1111.86,19,0.017148,340.46,598.05,10,0.016821,315.99
August,5,14:00,258.41,1,0.004555,322.17,550.72,5,0.009055,334.88,1139.06,11,0.010023,342.39,615.92,4,0.007004,315.9
August,5,14:30,263.89,1,0.005512,326.72,562.01,7,0.01255,346.75,1131.13,15,0.013017,347.57,624.26,10,0.016038,325.26
August,5,15:00,274.84,5,0.018289,320.79,534.41,3,0.004981,334.5,1101.66,6,0.005119,347.32,617.11,4,0.006972,329.52
August,5,15:30,261.7,3,0.012953,326.96,556.99,2,0.004467,339.01,1082.39,21,0.019028,352.92,598.05,8,0.013118,328.97
August,5,16:00,259.51,2,0.008312,332.4,562.01,2,0.002938,340.6,1094.86,14,0.012516,349.03,593.28,6,0.010853,325.28
August,5,16:30,247.46,1,0.004366,325.93,549.46,2,0.004031,343.31,1060.86,8,0.007612,349.12,581.37,5,0.00836,328.8
August,5,17:00,213.52,4,0.017775,326.99,509.32,7,0.013862,340.74,990.59,30,0.030116,348.77,576.61,22,0.038517,317.83
August,5,17:30,197.09,5,0.023645,325.2,495.52,9,0.018627,340.86,928.25,31,0.033349,345.46,509.89,19,0.038218,329.8
August,5,18:00,174.1,2,0.011325,310.66,452.87,6,0.014118,337.64,840.98,20,0.02371,353.76,464.62,8,0.01783,326.4
August,5,18:30,155.49,1,0.009283,334.65,398.92,2,0.005709,336.58,759.38,12,0.015399,352.39,434.84,5,0.010803,328.13
August,5,19:00,97.45,0,0.004655,333.68,363.8,3,0.008459,337.18,676.64,9,0.013915,347.94,387.18,8,0.019977,315.9
August,5,19:30,72.27,1,0.011187,321.49,318.64,3,0.008634,334.39,599.57,14,0.022927,341.28,355.02,7,0.01986,330.52
August,5,20:00,60.22,1,0.009615,309.59,294.8,4,0.014536,333.16,519.1,10,0.019294,346.97,308.56,9,0.030183,322.21
August,5,20:30,49.27,1,0.029262,308.12,252.15,4,0.01645,331.15,432.96,3,0.007107,342.69,281.16,4,0.014346,315.61
August,5,21:00,42.7,1,0.033645,315.5,209.5,3,0.013819,327.01,369.49,1,0.002358,344.62,223.97,12,0.053916,318.91
August,5,21:30,35.04,0,0.006936,314.99,179.39,1,0.00818,338.56,303.75,1,0.002012,337.64,195.38,4,0.022127,322.87
August,5,22:00,22.99,0,0.0,346.35,141.76,1,0.00743,307.55,250.48,2,0.008578,340.95,151.3,1,0.006544,314.67
August,5,22:30,17.52,2,0.117437,307.88,111.65,1,0.007423,318.81,201.74,1,0.004379,317.86,135.81,1,0.007179,323.66
August,5,23:00,15.33,1,0.074056,318.74,86.56,1,0.006261,300.65,156.41,1,0.003795,330.24,96.5,0,0.003802,315.82
August,5,23:30,12.04,0,0.020736,298.76,66.49,0,0.004835,309.77,129.21,1,0.004929,324.65,82.2,0,0.00241,305.01
August,6,0:00,6.92,0,0.003159,237.62,41.39,1,0.013574,304.37,86.14,0,0.003676,331.71,54.35,0,0.000342,341.69
August,6,0:30,3.96,0,0.034577,250.32,27.2,0,0.015419,301.71,63.24,0,0.003803,306.9,36.63,0,0.000805,339.84
August,6,1:00,2.97,0,0.03559,336.77,13.01,0,0.027804,301.1,46.89,0,0.00574,306.78,27.18,0,0.002271,342.4
August,6,1:30,1.98,0,0.045554,320.18,10.64,1,0.093445,320.3,31.62,0,0.01373,342.28,24.81,0,0.005137,311.3
August,6,2:00,1.98,0,0.069,324.98,5.91,0,0.069378,356.71,26.17,1,0.055623,248.36,18.91,1,0.064705,321.5
August,6,2:30,0.99,0,0.048612,216.78,4.73,0,0.039647,403.86,19.63,0,0.017733,262.93,13.0,0,0.005205,292.81
August,6,3:00,1.98,0,0.0,412.46,3.55,0,0.0,406.37,13.08,0,0.001042,292.43,3.54,0,0.037037,335.63
August,6,3:30,1.98,0,0.0,546.83,5.91,0,0.0,452.52,14.17,0,0.00081,320.88,0.0,0,0.0,375.5
August,6,4:00,1.98,0,0.0,240.31,2.37,0,0.025625,362.79,14.17,0,0.017851,300.09,1.18,0,0.0,466.8
August,6,4:30,0.99,0,0.18,736.0,2.37,0,0.014286,352.86,14.17,0,0.031062,297.34,1.18,0,0.128571,330.69
August,6,5:00,0.99,0,0.005556,183.19,3.55,0,0.049306,292.66,16.36,0,0.01622,289.86,1.18,0,0.0,211.3
August,6,5:30,2.97,0,0.0,288.43,3.55,0,0.033333,250.7,22.9,0,0.013977,293.43,2.36,0,0.002381,403.88
August,6,6:00,2.97,0,0.07674,235.27,5.91,0,0.023377,232.41,38.16,0,0.008461,277.95,16.54,0,0.006885,239.05
August,6,6:30,5.93,2,0.279304,287.39,8.28,3,0.316046,381.29,66.51,1,0.022385,265.81,30.72,2,0.061446,256.39
August,6,7:00,11.87,2,0.155618,303.62,31.93,1,0.027399,274.94,107.95,1,0.005484,259.52,47.26,1,0.014245,261.3
August,6,7:30,15.82,1,0.07976,301.9,48.49,2,0.044591,280.2,163.56,2,0.010187,258.61,82.71,1,0.010481,255.0
August,6,8:00,52.41,1,0.027242,282.65,91.06,1,0.010056,294.97,284.59,1,0.004385,288.5,148.88,1,0.00618,263.26
August,6,8:30,88.01,4,0.041316,311.18,144.28,2,0.01339,302.37,414.34,2,0.004963,301.89,229.23,4,0.018069,288.8
August,6,9:00,122.63,1,0.009106,313.09,222.33,2,0.0082,303.87,578.99,2,0.003034,310.76,303.67,4,0.012645,292.26
August,6,9:30,153.28,2,0.009821,311.61,275.55,2,0.00737,314.53,726.19,8,0.010576,315.89,353.3,11,0.031469,298.95
August,6,10:00,176.03,3,0.014233,304.7,318.12,1,0.004345,316.61,827.6,10,0.011632,324.06,428.93,10,0.024237,306.45
August,6,10:30,211.63,2,0.011296,314.21,360.69,9,0.025251,331.06,932.27,20,0.021026,332.85,466.74,15,0.032506,310.15
August,6,11:00,225.48,1,0.005522,316.86,371.34,4,0.011866,334.11,985.7,13,0.013021,335.63,508.09,9,0.016814,315.9
August,6,11:30,232.4,3,0.012885,314.63,434.02,11,0.024715,328.55,1022.77,23,0.022201,337.89,529.36,3,0.006237,316.83
August,6,12:00,225.48,1,0.005556,312.05,451.75,5,0.010839,335.57,1008.6,14,0.01345,342.12,535.27,8,0.014187,312.33
August,6,12:30,234.38,2,0.009776,304.93,458.85,6,0.013877,340.9,1017.32,34,0.033139,340.75,561.27,13,0.022395,310.45
August,6,13:00,220.53,2,0.009794,312.17,465.95,6,0.013653,333.43,1003.15,22,0.02158,345.89,536.45,16,0.03002,314.13
August,6,13:30,227.45,2,0.009614,321.11,478.95,13,0.026495,333.13,1005.33,19,0.019359,341.1,551.81,14,0.026023,319.74
August,6,14:00,243.28,2,0.008485,327.6,525.08,7,0.013062,332.71,1029.32,16,0.015423,344.46,589.63,16,0.026963,323.86
August,6,14:30,231.41,1,0.003875,324.55,533.35,9,0.017577,335.6,1079.47,44,0.040769,348.73,594.35,19,0.031297,324.67
August,6,15:00,248.22,3,0.010235,329.47,509.7,3,0.006306,339.65,1010.78,9,0.008855,346.92,603.8,7,0.011663,325.63
August,6,15:30,235.37,6,0.025333,323.8,507.34,6,0.010963,341.4,1023.87,6,0.005844,345.72,583.72,10,0.01649,322.66
August,6,16:00,234.38,5,0.019324,323.84,507.34,2,0.00406,339.5,1047.85,5,0.005203,347.35,599.08,6,0.010617,316.79
August,6,16:30,234.38,2,0.007166,320.92,489.6,2,0.004989,339.19,964.98,3,0.003567,353.33,558.9,5,0.00885,325.25
August,6,17:00,204.71,1,0.006092,318.22,461.22,2,0.003356,339.5,926.82,7,0.007248,346.73,537.63,5,0.009475,328.17
August,6,17:30,180.97,1,0.006169,324.09,437.56,2,0.004227,340.92,883.21,14,0.016016,345.0,493.91,5,0.010558,316.3
August,6,18:00,155.26,1,0.006212,322.19,426.92,4,0.010008,334.04,764.36,18,0.023477,351.53,459.65,3,0.005821,328.76
August,6,18:30,135.48,1,0.004051,310.8,380.8,5,0.01291,340.97,694.57,21,0.029933,354.65,401.75,3,0.007114,320.0
August,6,19:00,89.0,0,0.004145,335.75,339.41,4,0.010741,334.37,631.33,13,0.020379,347.46,382.84,11,0.027456,311.77
August,6,19:30,64.28,1,0.011348,314.68,324.03,4,0.01083,337.0,569.18,18,0.032053,357.52,333.22,14,0.043407,323.6
August,6,20:00,54.39,1,0.011081,316.84,264.9,4,0.013907,346.27,483.04,20,0.042373,351.42,310.76,15,0.048717,312.51
August,6,20:30,48.46,1,0.02111,326.58,235.34,1,0.005243,326.58,453.6,9,0.019693,342.07,258.77,7,0.028576,316.35
August,6,21:00,35.6,1,0.023216,305.17,195.13,1,0.006172,324.84,374.0,1,0.002209,346.01,219.78,7,0.033545,321.64
August,6,21:30,32.63,0,0.013401,320.36,146.64,0,0.00133,322.55,297.67,1,0.001943,347.83,196.15,2,0.009757,307.13
August,6,22:00,25.71,1,0.024096,304.14,134.82,2,0.013674,318.05,251.88,3,0.012983,324.34,155.97,4,0.02368,329.25
August,6,22:30,17.8,3,0.155656,294.29,94.61,0,0.003904,307.06,190.82,1,0.003096,321.66,118.16,1,0.006504,310.97
August,6,23:00,13.85,1,0.090443,347.37,73.32,0,0.003264,317.74,149.38,0,0.002326,328.25,94.53,0,0.002477,317.63
August,6,23:30,12.86,1,0.061758,317.12,53.22,0,0.003125,313.91,117.76,0,0.003817,329.89,77.99,0,0.004783,319.17
August,7,0:00,6.91,0,0.006084,355.65,41.65,0,0.000602,317.41,83.48,0,0.00245,349.83,48.39,0,0.004248,326.68
August,7,0:30,4.94,0,0.0,342.04,29.27,0,0.000513,280.55,61.29,0,0.006657,306.7,34.09,0,0.001923,301.66
August,7,1:00,3.95,0,0.002273,316.37,13.51,0,0.025417,409.31,43.32,1,0.028236,320.75,27.49,1,0.021538,373.32
August,7,1:30,3.95,0,0.006818,338.87,9.0,1,0.056538,241.14,29.59,1,0.020118,309.05,20.9,1,0.028965,313.82
August,7,2:00,1.98,0,0.0,230.98,6.75,0,0.008333,359.69,22.19,1,0.034531,311.29,16.5,1,0.045848,345.12
August,7,2:30,0.99,0,0.0,379.56,3.38,0,0.0,403.42,23.25,1,0.056675,325.14,13.2,0,0.025112,301.44
August,7,3:00,0.99,0,0.025,200.66,4.5,0,0.0,292.67,14.79,0,0.022882,393.08,4.4,0,0.084091,411.71
August,7,3:30,1.98,0,0.0,179.69,3.38,0,0.0,402.77,15.85,0,0.007281,356.25,1.1,0,0.045,302.86
August,7,4:00,1.98,0,0.0875,318.07,4.5,0,0.0275,307.07,17.96,1,0.04139,298.03,2.2,0,0.0375,321.61
August,7,4:30,1.98,0,0.0125,315.18,4.5,0,0.037122,219.3,15.85,0,0.017548,341.29,1.1,0,0.041,613.7
August,7,5:00,1.98,0,0.002778,259.61,4.5,0,0.001667,224.26,20.08,0,0.020567,300.13,1.1,0,0.025595,332.01
August,7,5:30,1.98,0,0.094,317.51,4.5,0,0.086364,412.68,21.13,1,0.035038,328.47,2.2,0,0.0125,270.51
August,7,6:00,3.95,0,0.069487,280.24,6.75,1,0.179781,298.06,38.04,0,0.006254,286.98,13.2,0,0.021316,256.86
August,7,6:30,5.93,3,0.502738,292.19,6.75,4,0.662599,518.63,58.12,2,0.031727,262.85,28.59,3,0.105553,253.52
August,7,7:00,10.87,3,0.281016,314.15,37.14,1,0.039095,244.79,100.39,1,0.010203,267.79,52.79,1,0.022526,255.78
August,7,7:30,17.78,4,0.214724,355.7,51.78,3,0.060158,280.49,162.73,3,0.020062,267.83,86.88,2,0.023428,280.37
August,7,8:00,49.39,1,0.018212,274.16,99.05,1,0.007881,275.86,282.14,3,0.012148,281.4,145.17,2,0.013563,268.08
August,7,8:30,84.95,1,0.013058,292.49,137.32,3,0.018788,302.9,402.6,4,0.008746,304.34,205.65,7,0.034679,288.2
August,7,9:00,120.51,1,0.008704,303.57,204.86,3,0.012589,310.08,563.22,4,0.006477,308.76,278.24,4,0.013459,286.03
August,7,9:30,150.14,2,0.012352,313.39,243.13,3,0.012909,317.23,706.93,13,0.017871,302.97,357.42,14,0.039212,300.12
August,7,10:00,163.97,2,0.011914,319.57,316.29,5,0.016692,326.18,784.07,19,0.024013,322.7,428.91,13,0.030362,299.15
August,7,10:30,209.41,3,0.013367,320.51,348.93,12,0.035027,324.06,915.1,39,0.042912,326.89,442.1,18,0.041236,313.18
August,7,11:00,233.11,1,0.005195,317.65,371.45,10,0.026628,326.73,951.03,20,0.020774,333.89,483.89,18,0.036784,314.41
August,7,11:30,223.24,1,0.004568,322.25,410.84,22,0.054004,342.82,984.84,22,0.021898,332.94,509.19,17,0.033864,313.33
August,7,12:00,242.0,3,0.01119,309.16,495.26,15,0.031076,333.87,1020.77,41,0.040447,334.81,531.18,17,0.031519,310.0
August,7,12:30,233.11,4,0.015159,322.8,471.62,17,0.035154,340.55,1028.17,38,0.03657,339.7,535.58,12,0.023095,321.7
August,7,13:00,236.08,4,0.016203,334.38,484.0,11,0.022738,331.79,990.12,24,0.023963,343.37,521.29,14,0.02769,317.11
August,7,13:30,244.97,2,0.008646,325.68,470.5,15,0.031512,330.14,1019.71,35,0.033913,344.55,543.28,18,0.033505,320.14
August,7,14:00,231.14,2,0.008641,319.47,498.64,18,0.03515,340.43,1054.58,27,0.025136,345.12,549.88,19,0.034412,318.06
August,7,14:30,246.94,3,0.010912,327.67,506.52,19,0.037999,341.47,1028.17,27,0.025986,342.71,566.38,31,0.055595,325.65
August,7,15:00,235.09,4,0.015253,316.56,517.77,11,0.020979,346.41,986.95,23,0.022964,346.15,550.98,26,0.047057,328.14
August,7,15:30,246.94,7,0.028574,324.16,505.39,16,0.032255,338.32,1012.32,63,0.062518,347.35,578.47,41,0.071217,323.88
August,7,16:00,229.16,2,0.008807,332.49,502.01,14,0.028826,350.66,995.41,29,0.029455,345.85,604.87,26,0.042773,325.13
August,7,16:30,217.31,1,0.004381,331.92,491.88,10,0.020144,339.08,945.74,16,0.016581,349.06,556.48,14,0.025569,319.22
August,7,17:00,194.59,3,0.014479,326.43,446.86,9,0.020262,342.4,890.8,17,0.018733,344.89,511.39,9,0.016984,333.6
August,7,17:30,171.87,2,0.01419,325.67,442.36,7,0.014967,346.07,836.9,15,0.017548,346.31,482.79,15,0.030036,321.97
August,7,18:00,154.09,2,0.010362,318.31,392.83,10,0.025076,346.51,734.4,16,0.021229,349.44,430.01,5,0.012644,318.74
August,7,18:30,125.45,1,0.00859,348.29,335.43,7,0.020242,339.33,665.72,9,0.013052,348.2,364.02,8,0.020787,313.5
August,7,19:00,87.91,1,0.00647,355.06,325.3,12,0.037425,337.95,582.24,11,0.019051,338.74,342.02,9,0.027437,320.1
August,7,19:30,66.18,0,0.004083,326.96,287.03,6,0.019912,319.88,501.93,12,0.02397,346.36,282.64,13,0.045752,319.45
August,7,20:00,52.35,1,0.011851,339.96,233.0,8,0.033279,329.68,423.74,20,0.0465,341.46,244.15,12,0.049298,316.21
August,7,20:30,41.49,1,0.025523,306.91,217.24,7,0.034522,336.8,376.18,10,0.025404,335.98,226.55,7,0.029283,302.99
August,7,21:00,28.65,1,0.033958,326.48,177.84,4,0.02335,330.08,309.61,3,0.009912,339.0,179.26,15,0.082818,325.75
August,7,21:30,20.74,0,0.01015,322.55,154.21,4,0.024227,315.9,250.44,3,0.011938,338.57,168.26,11,0.06429,327.18
August,7,22:00,20.74,0,0.004802,322.36,115.94,1,0.008924,320.86,206.06,1,0.006787,337.54,131.97,2,0.018575,314.44
August,7,22:30,14.82,3,0.194976,383.88,95.68,1,0.008193,296.67,161.67,0,0.00208,330.78,107.78,2,0.015184,307.83
August,7,23:00,14.82,2,0.147476,324.34,63.03,1,0.008463,320.57,126.8,0,0.00131,319.14,76.98,0,0.00426,301.93
August,7,23:30,7.9,1,0.101053,246.22,61.91,1,0.011081,304.51,98.27,0,0.002944,297.62,65.99,0,0.002287,300.09
August,8,0:00,10.2,1,0.05771,361.64,68.73,2,0.024707,299.33,114.77,1,0.011036,319.69,75.72,1,0.01847,303.66
August,8,0:30,8.74,0,0.003462,386.83,40.91,0,0.004017,322.98,88.41,0,0.002828,320.7,48.79,0,0.00786,317.12
August,8,1:00,7.29,0,0.048182,371.55,16.36,1,0.068173,393.99,58.94,1,0.015135,310.59,38.7,0,0.00301,320.93
August,8,1:30,2.91,0,0.081818,275.36,9.82,0,0.047569,299.34,55.84,1,0.015136,330.33,28.6,0,0.011415,313.66
August,8,2:00,2.91,0,0.105,474.15,9.82,0,0.042858,337.94,32.57,1,0.033989,317.15,20.19,0,0.020632,326.52
August,8,2:30,4.37,0,0.0,399.45,4.91,0,0.0,340.01,23.26,0,0.001282,341.8,13.46,0,0.00392,373.83
August,8,3:00,1.46,0,0.0,309.59,6.55,0,0.0,320.54,21.71,1,0.041868,354.07,5.05,0,0.013636,438.07
August,8,3:30,1.46,0,0.0,610.74,3.27,0,0.0,152.98,20.16,0,0.000641,295.04,1.68,0,0.0,233.0
August,8,4:00,1.46,0,0.0,244.13,3.27,0,0.0,289.17,18.61,0,0.005537,375.09,0.0,0,0.0,1762.67
August,8,4:30,1.46,0,0.0,183.24,3.27,0,0.0125,304.88,17.06,0,0.016273,298.48,1.68,0,0.0,760.75
August,8,5:00,1.46,0,0.0,408.33,4.91,0,0.0,260.05,20.16,0,0.0,445.44,1.68,0,0.0,215.12
August,8,5:30,1.46,0,0.0,187.35,4.91,0,0.0,256.68,24.82,0,0.0,306.59,1.68,0,0.0,357.24
August,8,6:00,2.91,0,0.02,264.98,4.91,0,0.002777,396.88,35.67,0,0.002259,277.86,16.83,0,0.029314,254.78
August,8,6:30,4.37,1,0.199459,287.52,11.46,3,0.278007,369.46,57.39,1,0.011909,266.28,26.92,2,0.06007,295.79
August,8,7:00,10.2,1,0.092742,254.9,18.0,0,0.025495,286.55,99.26,1,0.007806,273.84,45.43,1,0.018724,255.16
August,8,7:30,21.86,2,0.09719,303.19,36.0,0,0.008661,310.99,152.0,2,0.01457,265.2,72.35,2,0.021051,284.72
August,8,8:00,46.64,1,0.014927,250.17,57.28,1,0.013686,294.66,265.22,2,0.006676,270.12,117.78,1,0.004442,281.24
August,8,8:30,71.41,0,0.006876,277.52,70.37,2,0.026947,304.74,398.61,6,0.014161,292.79,181.72,1,0.007457,268.71
August,8,9:00,110.76,1,0.007272,278.22,176.74,2,0.012594,281.38,530.44,4,0.006787,291.09,264.16,4,0.01432,281.31
August,8,9:30,122.42,2,0.01568,271.92,237.29,4,0.018333,304.56,640.56,23,0.035271,310.07,334.83,9,0.02774,272.74
August,8,10:00,158.85,2,0.010315,293.24,294.56,7,0.022572,305.36,791.01,10,0.013262,308.88,386.99,10,0.0253,287.46
August,8,10:30,189.46,2,0.010116,293.77,346.93,15,0.044601,314.99,902.68,11,0.011896,321.32,449.25,27,0.05959,290.52
August,8,11:00,228.81,3,0.013007,299.43,392.75,11,0.026763,319.28,970.92,15,0.015646,323.9,494.68,15,0.029506,298.63
August,8,11:30,214.23,4,0.019513,291.15,446.76,17,0.038038,325.33,998.84,30,0.02981,330.33,540.11,12,0.022503,300.57
August,8,12:00,240.47,9,0.037501,300.55,464.76,10,0.022204,321.77,1020.56,22,0.021541,329.89,556.93,8,0.014542,307.46
August,8,12:30,253.58,15,0.059227,305.82,481.12,16,0.034174,319.9,1029.86,30,0.029089,329.17,585.53,21,0.036033,300.35
August,8,13:00,243.38,4,0.015504,306.67,482.76,23,0.047541,323.89,1000.39,24,0.023908,332.99,588.9,21,0.036017,309.91
August,8,13:30,240.47,1,0.005915,311.36,520.4,30,0.057504,318.56,1017.45,47,0.046395,331.01,595.63,22,0.036957,304.81
August,8,14:00,234.64,3,0.012082,315.21,538.4,36,0.066749,326.96,1015.9,33,0.032335,335.5,572.07,14,0.024017,303.74
August,8,14:30,246.3,6,0.025208,311.25,526.94,27,0.050923,332.6,1009.7,20,0.019961,329.66,593.95,36,0.05998,312.79
August,8,15:00,234.64,2,0.009914,305.95,536.76,16,0.030184,321.81,953.86,4,0.003687,338.4,575.44,13,0.022464,297.73
August,8,15:30,240.47,2,0.009747,308.68,520.4,12,0.022177,317.2,930.6,2,0.001706,335.68,540.11,7,0.013766,296.15
August,8,16:00,236.1,2,0.008374,321.48,526.94,8,0.015187,328.82,891.82,2,0.002248,335.51,516.55,7,0.013233,310.0
August,8,16:30,202.58,1,0.004993,296.51,508.94,7,0.013658,337.43,811.17,1,0.001458,332.92,472.8,5,0.009784,304.75
August,8,17:00,188.0,5,0.027317,306.53,459.85,4,0.007953,330.84,750.68,2,0.003323,336.04,447.56,4,0.00831,305.81
August,8,17:30,161.77,4,0.02621,318.88,445.12,6,0.014584,333.53,744.48,2,0.00255,332.26,412.23,2,0.003828,305.59
August,8,18:00,167.6,3,0.016333,320.11,394.39,12,0.030285,343.01,685.54,3,0.004202,328.57,388.67,2,0.005009,305.5
August,8,18:30,134.08,2,0.01426,334.17,363.3,11,0.029105,329.56,643.66,5,0.007817,339.95,358.39,1,0.003129,323.51
August,8,19:00,102.02,1,0.009622,321.13,322.38,10,0.030458,329.95,570.77,9,0.016138,328.68,349.97,2,0.005909,315.79
August,8,19:30,75.78,1,0.013247,331.16,283.11,6,0.021286,313.08,531.99,22,0.041869,326.19,294.45,2,0.00633,321.0
August,8,20:00,65.58,2,0.028239,300.31,252.02,17,0.068259,319.48,465.3,16,0.034642,334.68,255.75,4,0.014347,304.61
August,8,20:30,53.92,3,0.057247,275.72,229.11,7,0.030182,304.6,400.16,7,0.018695,328.58,240.61,3,0.011843,296.52
August,8,21:00,36.43,2,0.048054,296.27,175.1,7,0.038568,306.19,339.67,5,0.013828,328.0,201.91,7,0.035369,302.11
August,8,21:30,30.6,1,0.042633,297.1,150.55,3,0.019551,304.95,266.77,1,0.005059,330.08,169.94,2,0.010012,310.03
August,8,22:00,20.4,0,0.016112,364.23,121.1,3,0.027493,297.7,231.1,1,0.004868,322.09,144.7,1,0.005384,295.68
August,8,22:30,14.57,1,0.097243,305.03,108.01,2,0.017056,316.69,190.77,1,0.003492,319.64,122.83,1,0.005008,301.93
August,8,23:00,14.57,1,0.098361,332.33,83.46,2,0.02509,289.28,144.24,0,0.002477,309.68,99.27,0,0.001236,299.49
August,8,23:30,10.2,0,0.006468,259.56,62.19,1,0.011485,294.57,120.98,0,0.001301,314.49,77.4,1,0.008337,282.47
August,9,0:00,6.83,0,0.063333,466.65,49.45,2,0.038452,272.05,83.41,1,0.009482,294.19,59.3,0,0.006807,279.74
August,9,0:30,6.83,1,0.144872,396.29,37.09,2,0.041842,273.13,61.78,0,0.007821,333.96,41.18,0,0.000769,293.25
August,9,1:00,6.83,1,0.081944,388.54,15.9,0,0.003162,368.51,50.97,1,0.015444,297.22,32.95,0,0.007716,301.91
August,9,1:30,6.83,0,0.038636,363.83,12.36,0,0.013553,309.58,38.62,0,0.00916,281.89,24.71,0,0.005294,357.36
August,9,2:00,2.28,0,0.0,157.29,8.83,0,0.003077,353.04,27.8,1,0.033682,302.69,21.41,0,0.01165,330.04
August,9,2:30,2.28,0,0.0,395.83,5.3,0,0.0,317.01,20.08,1,0.037255,320.24,14.83,1,0.049634,381.05
August,9,3:00,4.56,0,0.0,286.77,10.6,0,0.0,383.22,24.71,1,0.050738,322.37,6.59,0,0.064394,381.98
August,9,3:30,2.28,0,0.0,550.7,3.53,0,0.0,266.67,13.9,0,0.001183,397.15,1.65,0,0.0,208.3
August,9,4:00,2.28,0,0.0,302.33,3.53,0,0.0,258.81,15.45,0,0.0,411.28,0.0,0,0.0,125.67
August,9,4:30,2.28,0,0.0,294.8,3.53,0,0.0,367.75,10.81,0,0.0,371.21,0.0,0,0.0,236.67
August,9,5:00,0.0,0,0.0,179.0,3.53,0,0.0,490.79,16.99,0,0.001982,358.85,1.65,0,0.0,335.72
August,9,5:30,4.56,0,0.0,308.59,3.53,0,0.04,280.63,16.99,0,0.008302,277.0,1.65,0,0.0,395.0
August,9,6:00,6.83,0,0.003703,236.89,3.53,0,0.0,407.12,29.35,0,0.007194,268.0,8.24,0,0.039872,246.69
August,9,6:30,4.56,0,0.0,268.25,8.83,0,0.0,293.14,37.07,1,0.021904,249.91,18.12,0,0.020525,277.0
August,9,7:00,11.39,0,0.0,289.54,10.6,0,0.0,285.01,58.7,0,0.002027,268.74,29.65,0,0.003761,292.21
August,9,7:30,13.67,0,0.018407,362.18,17.66,0,0.025223,284.75,86.5,1,0.006879,255.11,49.42,1,0.010657,278.7
August,9,8:00,25.06,0,0.019241,247.57,30.03,0,0.007118,267.17,139.02,0,0.002291,265.33,79.07,1,0.011511,289.47
August,9,8:30,36.45,0,0.004808,279.38,42.39,0,0.008464,297.73,200.8,1,0.003359,281.52,98.84,0,0.0027,298.31
August,9,9:00,45.56,0,0.001923,272.9,98.91,1,0.005102,291.17,264.13,0,0.001712,292.28,149.9,2,0.016629,295.96
August,9,9:30,47.84,0,0.0029,298.7,127.17,0,0.001568,305.42,316.65,1,0.002005,286.0,181.2,2,0.00829,272.33
August,9,10:00,52.39,0,0.000335,288.09,150.13,1,0.00769,294.8,413.96,1,0.003112,288.21,200.97,4,0.017976,287.26
