Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,5,5:00,1.15,0,0.0,283.69,2.63,0,0.0,532.14,15.44,0,0.010852,296.57,1.25,0,0.098333,363.17
August,5,5:30,3.44,0,0.0,306.08,2.63,0,0.0,382.63,28.5,0,0.01622,286.81,3.74,0,0.0,276.94
August,5,6:00,3.44,0,0.002273,293.94,7.89,0,0.001667,323.6,40.37,0,0.002067,267.32,17.47,0,0.004945,237.66
August,5,6:30,5.74,1,0.106488,275.09,10.51,3,0.304091,291.74,66.49,1,0.009042,251.3,34.95,2,0.055503,278.16
August,5,7:00,11.47,1,0.07766,272.89,35.48,1,0.020495,252.22,115.17,1,0.010289,273.82,54.91,0,0.003524,247.68
August,5,7:30,20.65,1,0.072624,315.15,60.45,4,0.061502,296.45,178.11,4,0.023287,268.09,98.6,1,0.009121,269.57
August,5,8:00,60.8,2,0.032834,269.41,109.08,1,0.006845,282.75,318.21,6,0.018523,284.77,158.5,1,0.004055,284.24
August,5,8:30,111.27,6,0.052961,320.31,162.96,3,0.017984,303.8,464.26,10,0.021977,305.2,242.12,6,0.025742,293.55
August,5,9:00,153.71,5,0.033199,306.62,239.19,2,0.00667,302.71,655.43,11,0.016178,313.53,349.46,4,0.010952,281.29
August,5,9:30,184.68,4,0.022494,323.97,328.55,4,0.010943,309.25,812.16,15,0.018287,320.6,408.12,9,0.021959,300.72
August,5,10:00,213.36,3,0.015041,309.48,374.55,5,0.012251,313.87,946.33,12,0.01286,318.41,483.0,16,0.032176,304.07
August,5,10:30,245.48,4,0.015341,316.99,407.41,18,0.043666,331.4,1066.26,34,0.032324,332.29,505.47,32,0.063662,316.6
August,5,11:00,269.57,2,0.007387,321.09,471.8,12,0.025773,333.32,1114.94,20,0.018372,334.36,566.62,14,0.024296,315.49
August,5,11:30,270.72,4,0.013038,320.58,513.86,13,0.024717,333.63,1158.87,26,0.02234,338.48,579.1,10,0.017292,320.45
August,5,12:00,266.13,5,0.016936,331.61,517.8,7,0.012815,334.4,1155.31,12,0.010041,337.12,615.3,8,0.012826,322.12
August,5,12:30,271.86,3,0.011933,320.63,542.77,13,0.023247,343.26,1202.8,39,0.032273,344.4,604.06,14,0.023138,314.29
August,5,13:00,275.31,4,0.015485,318.71,578.25,11,0.01823,329.98,1175.5,15,0.012523,342.11,605.31,16,0.026335,324.35
August,5,13:30,275.31,3,0.009551,322.93,570.37,13,0.022812,336.13,1164.81,20,0.017148,340.46,626.53,11,0.016821,315.99
August,5,14:00,270.72,1,0.004555,322.17,576.94,5,0.009055,334.88,1193.31,12,0.010023,342.39,645.25,5,0.007004,315.9
August,5,14:30,276.45,2,0.005512,326.72,588.77,7,0.01255,346.75,1184.99,15,0.013017,347.57,653.99,10,0.016038,325.26
August,5,15:00,287.92,5,0.018289,320.79,559.86,3,0.004981,334.5,1154.12,6,0.005119,347.32,646.5,5,0.006972,329.52
August,5,15:30,274.16,4,0.012953,326.96,583.51,3,0.004467,339.01,1133.94,22,0.019028,352.92,626.53,8,0.013118,328.97
August,5,16:00,271.86,2,0.008312,332.4,588.77,2,0.002938,340.6,1147.0,14,0.012516,349.03,621.54,7,0.010853,325.28
August,5,16:30,259.25,1,0.004366,325.93,575.63,2,0.004031,343.31,1111.38,8,0.007612,349.12,609.06,5,0.00836,328.8
August,5,17:00,223.69,4,0.017775,326.99,533.57,7,0.013862,340.74,1037.76,31,0.030116,348.77,604.06,23,0.038517,317.83
August,5,17:30,206.48,5,0.023645,325.2,519.11,10,0.018627,340.86,972.46,32,0.033349,345.46,534.17,20,0.038218,329.8
August,5,18:00,182.39,2,0.011325,310.66,474.43,7,0.014118,337.64,881.03,21,0.02371,353.76,486.75,9,0.01783,326.4
August,5,18:30,162.89,2,0.009283,334.65,417.92,2,0.005709,336.58,795.54,12,0.015399,352.39,455.54,5,0.010803,328.13
August,5,19:00,102.09,0,0.004655,333.68,381.12,3,0.008459,337.18,708.86,10,0.013915,347.94,405.62,8,0.019977,315.9
August,5,19:30,75.71,1,0.011187,321.49,333.81,3,0.008634,334.39,628.12,14,0.022927,341.28,371.92,7,0.01986,330.52
August,5,20:00,63.09,1,0.009615,309.59,308.84,4,0.014536,333.16,543.82,10,0.019294,346.97,323.25,10,0.030183,322.21
August,5,20:30,51.62,2,0.029262,308.12,264.16,4,0.01645,331.15,453.57,3,0.007107,342.69,294.54,4,0.014346,315.61
August,5,21:00,44.74,2,0.033645,315.5,219.47,3,0.013819,327.01,387.08,1,0.002358,344.62,234.64,13,0.053916,318.91
August,5,21:30,36.71,0,0.006936,314.99,187.93,2,0.00818,338.56,318.21,1,0.002012,337.64,204.68,5,0.022127,322.87
August,5,22:00,24.09,0,0.0,346.35,148.51,1,0.00743,307.55,262.41,2,0.008578,340.95,158.5,1,0.006544,314.67
August,5,22:30,18.35,2,0.117437,307.88,116.97,1,0.007423,318.81,211.35,1,0.004379,317.86,142.28,1,0.007179,323.66
August,5,23:00,16.06,1,0.074056,318.74,90.68,1,0.006261,300.65,163.86,1,0.003795,330.24,101.09,0,0.003802,315.82
August,5,23:30,12.62,0,0.020736,298.76,69.65,0,0.004835,309.77,135.36,1,0.004929,324.65,86.12,0,0.00241,305.01
August,6,0:00,7.25,0,0.003159,237.62,43.36,1,0.013574,304.37,90.24,0,0.003676,331.71,56.94,0,0.000342,341.69
August,6,0:30,4.14,0,0.034577,250.32,28.5,0,0.015419,301.71,66.25,0,0.003803,306.9,38.37,0,0.000805,339.84
August,6,1:00,3.11,0,0.03559,336.77,13.63,0,0.027804,301.1,49.12,0,0.00574,306.78,28.47,0,0.002271,342.4
August,6,1:30,2.07,0,0.045554,320.18,11.15,1,0.093445,320.3,33.13,0,0.01373,342.28,26.0,0,0.005137,311.3
August,6,2:00,2.07,0,0.069,324.98,6.19,0,0.069378,356.71,27.42,2,0.055623,248.36,19.81,1,0.064705,321.5
August,6,2:30,1.04,0,0.048612,216.78,4.96,0,0.039647,403.86,20.56,0,0.017733,262.93,13.62,0,0.005205,292.81
August,6,3:00,2.07,0,0.0,412.46,3.72,0,0.0,406.37,13.71,0,0.001042,292.43,3.71,0,0.037037,335.63
August,6,3:30,2.07,0,0.0,546.83,6.19,0,0.0,452.52,14.85,0,0.00081,320.88,0.0,0,0.0,375.5
August,6,4:00,2.07,0,0.0,240.31,2.48,0,0.025625,362.79,14.85,0,0.017851,300.09,1.24,0,0.0,466.8
August,6,4:30,1.04,0,0.18,736.0,2.48,0,0.014286,352.86,14.85,0,0.031062,297.34,1.24,0,0.128571,330.69
August,6,5:00,1.04,0,0.005556,183.19,3.72,0,0.049306,292.66,17.13,0,0.01622,289.86,1.24,0,0.0,211.3
August,6,5:30,3.11,0,0.0,288.43,3.72,0,0.033333,250.7,23.99,0,0.013977,293.43,2.48,0,0.002381,403.88
August,6,6:00,3.11,0,0.07674,235.27,6.19,0,0.023377,232.41,39.98,0,0.008461,277.95,17.33,0,0.006885,239.05
August,6,6:30,6.22,2,0.279304,287.39,8.67,3,0.316046,381.29,69.68,2,0.022385,265.81,32.18,2,0.061446,256.39
August,6,7:00,12.43,2,0.155618,303.62,33.45,1,0.027399,274.94,113.09,1,0.005484,259.52,49.52,1,0.014245,261.3
August,6,7:30,16.58,1,0.07976,301.9,50.8,2,0.044591,280.2,171.35,2,0.010187,258.61,86.65,1,0.010481,255.0
August,6,8:00,54.91,1,0.027242,282.65,95.4,1,0.010056,294.97,298.14,1,0.004385,288.5,155.97,1,0.00618,263.26
August,6,8:30,92.21,4,0.041316,311.18,151.15,2,0.01339,302.37,434.07,2,0.004963,301.89,240.15,4,0.018069,288.8
August,6,9:00,128.47,1,0.009106,313.09,232.92,2,0.0082,303.87,606.56,2,0.003034,310.76,318.14,4,0.012645,292.26
August,6,9:30,160.58,2,0.009821,311.61,288.67,2,0.00737,314.53,760.77,8,0.010576,315.89,370.13,12,0.031469,298.95
August,6,10:00,184.41,3,0.014233,304.7,333.27,1,0.004345,316.61,867.01,10,0.011632,324.06,449.35,11,0.024237,306.45
August,6,10:30,221.71,3,0.011296,314.21,377.87,10,0.025251,331.06,976.67,21,0.021026,332.85,488.96,16,0.032506,310.15
August,6,11:00,236.21,1,0.005522,316.86,389.02,5,0.011866,334.11,1032.64,13,0.013021,335.63,532.29,9,0.016814,315.9
August,6,11:30,243.47,3,0.012885,314.63,454.68,11,0.024715,328.55,1071.48,24,0.022201,337.89,554.57,3,0.006237,316.83
August,6,12:00,236.21,1,0.005556,312.05,473.27,5,0.010839,335.57,1056.63,14,0.01345,342.12,560.76,8,0.014187,312.33
August,6,12:30,245.54,2,0.009776,304.93,480.7,7,0.013877,340.9,1065.77,35,0.033139,340.75,587.99,13,0.022395,310.45
August,6,13:00,231.03,2,0.009794,312.17,488.13,7,0.013653,333.43,1050.92,23,0.02158,345.89,562.0,17,0.03002,314.13
August,6,13:30,238.29,2,0.009614,321.11,501.76,13,0.026495,333.13,1053.2,20,0.019359,341.1,578.09,15,0.026023,319.74
August,6,14:00,254.86,2,0.008485,327.6,550.08,7,0.013062,332.71,1078.33,17,0.015423,344.46,617.7,17,0.026963,323.86
August,6,14:30,242.43,1,0.003875,324.55,558.75,10,0.017577,335.6,1130.88,46,0.040769,348.73,622.65,19,0.031297,324.67
August,6,15:00,260.04,3,0.010235,329.47,533.97,3,0.006306,339.65,1058.91,9,0.008855,346.92,632.56,7,0.011663,325.63
August,6,15:30,246.57,6,0.025333,323.8,531.5,6,0.010963,341.4,1072.62,6,0.005844,345.72,611.51,10,0.01649,322.66
August,6,16:00,245.54,5,0.019324,323.84,531.5,2,0.00406,339.5,1097.75,6,0.005203,347.35,627.61,7,0.010617,316.79
August,6,16:30,245.54,2,0.007166,320.92,512.91,3,0.004989,339.19,1010.94,4,0.003567,353.33,585.52,5,0.00885,325.25
August,6,17:00,214.46,1,0.006092,318.22,483.18,2,0.003356,339.5,970.96,7,0.007248,346.73,563.24,5,0.009475,328.17
August,6,17:30,189.59,1,0.006169,324.09,458.4,2,0.004227,340.92,925.26,15,0.016016,345.0,517.43,5,0.010558,316.3
August,6,18:00,162.66,1,0.006212,322.19,447.25,4,0.010008,334.04,800.75,19,0.023477,351.53,481.54,3,0.005821,328.76
August,6,18:30,141.93,1,0.004051,310.8,398.93,5,0.01291,340.97,727.65,22,0.029933,354.65,420.88,3,0.007114,320.0
August,6,19:00,93.24,0,0.004145,335.75,355.57,4,0.010741,334.37,661.39,13,0.020379,347.46,401.07,11,0.027456,311.77
August,6,19:30,67.34,1,0.011348,314.68,339.46,4,0.01083,337.0,596.28,19,0.032053,357.52,349.08,15,0.043407,323.6
August,6,20:00,56.98,1,0.011081,316.84,277.52,4,0.013907,346.27,506.04,21,0.042373,351.42,325.56,16,0.048717,312.51
August,6,20:30,50.77,1,0.02111,326.58,246.54,1,0.005243,326.58,475.2,9,0.019693,342.07,271.1,8,0.028576,316.35
August,6,21:00,37.3,1,0.023216,305.17,204.42,1,0.006172,324.84,391.81,1,0.002209,346.01,230.25,8,0.033545,321.64
August,6,21:30,34.19,0,0.013401,320.36,153.63,0,0.00133,322.55,311.85,1,0.001943,347.83,205.49,2,0.009757,307.13
August,6,22:00,26.94,1,0.024096,304.14,141.24,2,0.013674,318.05,263.87,3,0.012983,324.34,163.4,4,0.02368,329.25
August,6,22:30,18.65,3,0.155656,294.29,99.11,0,0.003904,307.06,199.9,1,0.003096,321.66,123.79,1,0.006504,310.97
August,6,23:00,14.5,1,0.090443,347.37,76.81,0,0.003264,317.74,156.5,0,0.002326,328.25,99.03,0,0.002477,317.63
August,6,23:30,13.47,1,0.061758,317.12,55.75,0,0.003125,313.91,123.37,0,0.003817,329.89,81.7,0,0.004783,319.17
August,7,0:00,7.24,0,0.006084,355.65,43.63,0,0.000602,317.41,87.45,0,0.00245,349.83,50.69,0,0.004248,326.68
August,7,0:30,5.17,0,0.0,342.04,30.66,0,0.000513,280.55,64.21,0,0.006657,306.7,35.72,0,0.001923,301.66
August,7,1:00,4.14,0,0.002273,316.37,14.15,0,0.025417,409.31,45.39,1,0.028236,320.75,28.8,1,0.021538,373.32
August,7,1:30,4.14,0,0.006818,338.87,9.43,1,0.056538,241.14,31.0,1,0.020118,309.05,21.89,1,0.028965,313.82
August,7,2:00,2.07,0,0.0,230.98,7.08,0,0.008333,359.69,23.25,1,0.034531,311.29,17.28,1,0.045848,345.12
August,7,2:30,1.03,0,0.0,379.56,3.54,0,0.0,403.42,24.35,1,0.056675,325.14,13.83,0,0.025112,301.44
August,7,3:00,1.03,0,0.025,200.66,4.72,0,0.0,292.67,15.5,0,0.022882,393.08,4.61,0,0.084091,411.71
August,7,3:30,2.07,0,0.0,179.69,3.54,0,0.0,402.77,16.61,0,0.007281,356.25,1.15,0,0.045,302.86
August,7,4:00,2.07,0,0.0875,318.07,4.72,0,0.0275,307.07,18.82,1,0.04139,298.03,2.3,0,0.0375,321.61
August,7,4:30,2.07,0,0.0125,315.18,4.72,0,0.037122,219.3,16.61,0,0.017548,341.29,1.15,0,0.041,613.7
August,7,5:00,2.07,0,0.002778,259.61,4.72,0,0.001667,224.26,21.03,0,0.020567,300.13,1.15,0,0.025595,332.01
August,7,5:30,2.07,0,0.094,317.51,4.72,0,0.086364,412.68,22.14,1,0.035038,328.47,2.3,0,0.0125,270.51
August,7,6:00,4.14,0,0.069487,280.24,7.08,1,0.179781,298.06,39.85,0,0.006254,286.98,13.83,0,0.021316,256.86
August,7,6:30,6.21,3,0.502738,292.19,7.08,5,0.662599,518.63,60.89,2,0.031727,262.85,29.96,3,0.105553,253.52
August,7,7:00,11.38,3,0.281016,314.15,38.91,2,0.039095,244.79,105.17,1,0.010203,267.79,55.3,1,0.022526,255.78
August,7,7:30,18.63,4,0.214724,355.7,54.24,3,0.060158,280.49,170.48,3,0.020062,267.83,91.02,2,0.023428,280.37
August,7,8:00,51.74,1,0.018212,274.16,103.77,1,0.007881,275.86,295.57,4,0.012148,281.4,152.08,2,0.013563,268.08
August,7,8:30,88.99,1,0.013058,292.49,143.86,3,0.018788,302.9,421.77,4,0.008746,304.34,215.45,7,0.034679,288.2
August,7,9:00,126.25,1,0.008704,303.57,214.61,3,0.012589,310.08,590.04,4,0.006477,308.76,291.49,4,0.013459,286.03
August,7,9:30,157.29,2,0.012352,313.39,254.71,3,0.012909,317.23,740.59,13,0.017871,302.97,374.44,15,0.039212,300.12
August,7,10:00,171.78,2,0.011914,319.57,331.35,6,0.016692,326.18,821.41,20,0.024013,322.7,449.33,14,0.030362,299.15
August,7,10:30,219.38,3,0.013367,320.51,365.55,13,0.035027,324.06,958.68,41,0.042912,326.89,463.16,19,0.041236,313.18
August,7,11:00,244.21,1,0.005195,317.65,389.13,10,0.026628,326.73,996.31,21,0.020774,333.89,506.94,19,0.036784,314.41
August,7,11:30,233.87,1,0.004568,322.25,430.41,23,0.054004,342.82,1031.74,23,0.021898,332.94,533.44,18,0.033864,313.33
August,7,12:00,253.53,3,0.01119,309.16,518.84,16,0.031076,333.87,1069.38,43,0.040447,334.81,556.48,18,0.031519,310.0
August,7,12:30,244.21,4,0.015159,322.8,494.08,17,0.035154,340.55,1077.13,39,0.03657,339.7,561.09,13,0.023095,321.7
August,7,13:00,247.32,4,0.016203,334.38,507.05,12,0.022738,331.79,1037.27,25,0.023963,343.37,546.11,15,0.02769,317.11
August,7,13:30,256.63,2,0.008646,325.68,492.9,16,0.031512,330.14,1068.27,36,0.033913,344.55,569.15,19,0.033505,320.14
August,7,14:00,242.14,2,0.008641,319.47,522.38,18,0.03515,340.43,1104.8,28,0.025136,345.12,576.06,20,0.034412,318.06
August,7,14:30,258.7,3,0.010912,327.67,530.64,20,0.037999,341.47,1077.13,28,0.025986,342.71,593.35,33,0.055595,325.65
August,7,15:00,246.28,4,0.015253,316.56,542.43,11,0.020979,346.41,1033.95,24,0.022964,346.15,577.22,27,0.047057,328.14
August,7,15:30,258.7,7,0.028574,324.16,529.46,17,0.032255,338.32,1060.52,66,0.062518,347.35,606.02,43,0.071217,323.88
August,7,16:00,240.07,2,0.008807,332.49,525.92,15,0.028826,350.66,1042.81,31,0.029455,345.85,633.67,27,0.042773,325.13
August,7,16:30,227.66,1,0.004381,331.92,515.31,10,0.020144,339.08,990.78,16,0.016581,349.06,582.98,15,0.025569,319.22
August,7,17:00,203.86,3,0.014479,326.43,468.14,9,0.020262,342.4,933.21,17,0.018733,344.89,535.74,9,0.016984,333.6
August,7,17:30,180.06,3,0.01419,325.67,463.42,7,0.014967,346.07,876.76,15,0.017548,346.31,505.78,15,0.030036,321.97
August,7,18:00,161.43,2,0.010362,318.31,411.54,10,0.025076,346.51,769.38,16,0.021229,349.44,450.48,6,0.012644,318.74
August,7,18:30,131.42,1,0.00859,348.29,351.4,7,0.020242,339.33,697.42,9,0.013052,348.2,381.35,8,0.020787,313.5
August,7,19:00,92.1,1,0.00647,355.06,340.79,13,0.037425,337.95,609.97,12,0.019051,338.74,358.31,10,0.027437,320.1
August,7,19:30,69.33,0,0.004083,326.96,300.69,6,0.019912,319.88,525.83,13,0.02397,346.36,296.1,14,0.045752,319.45
August,7,20:00,54.84,1,0.011851,339.96,244.09,8,0.033279,329.68,443.91,21,0.0465,341.46,255.77,13,0.049298,316.21
August,7,20:30,43.46,1,0.025523,306.91,227.58,8,0.034522,336.8,394.1,10,0.025404,335.98,237.34,7,0.029283,302.99
August,7,21:00,30.01,1,0.033958,326.48,186.31,4,0.02335,330.08,324.36,3,0.009912,339.0,187.8,16,0.082818,325.75
August,7,21:30,21.73,0,0.01015,322.55,161.55,4,0.024227,315.9,262.36,3,0.011938,338.57,176.28,11,0.06429,327.18
August,7,22:00,21.73,0,0.004802,322.36,121.46,1,0.008924,320.86,215.87,1,0.006787,337.54,138.26,3,0.018575,314.44
August,7,22:30,15.52,3,0.194976,383.88,100.23,1,0.008193,296.67,169.37,0,0.00208,330.78,112.91,2,0.015184,307.83
August,7,23:00,15.52,2,0.147476,324.34,66.03,1,0.008463,320.57,132.84,0,0.00131,319.14,80.65,0,0.00426,301.93
August,7,23:30,8.28,1,0.101053,246.22,64.86,1,0.011081,304.51,102.95,0,0.002944,297.62,69.13,0,0.002287,300.09
August,8,0:00,10.69,1,0.05771,361.64,72.0,2,0.024707,299.33,120.24,1,0.011036,319.69,79.32,1,0.01847,303.66
August,8,0:30,9.16,0,0.003462,386.83,42.86,0,0.004017,322.98,92.62,0,0.002828,320.7,51.12,0,0.00786,317.12
August,8,1:00,7.63,0,0.048182,371.55,17.14,1,0.068173,393.99,61.74,1,0.015135,310.59,40.54,0,0.00301,320.93
August,8,1:30,3.05,0,0.081818,275.36,10.29,0,0.047569,299.34,58.49,1,0.015136,330.33,29.97,0,0.011415,313.66
August,8,2:00,3.05,0,0.105,474.15,10.29,0,0.042858,337.94,34.12,1,0.033989,317.15,21.15,0,0.020632,326.52
August,8,2:30,4.58,0,0.0,399.45,5.14,0,0.0,340.01,24.37,0,0.001282,341.8,14.1,0,0.00392,373.83
August,8,3:00,1.53,0,0.0,309.59,6.86,0,0.0,320.54,22.75,1,0.041868,354.07,5.29,0,0.013636,438.07
August,8,3:30,1.53,0,0.0,610.74,3.43,0,0.0,152.98,21.12,0,0.000641,295.04,1.76,0,0.0,233.0
August,8,4:00,1.53,0,0.0,244.13,3.43,0,0.0,289.17,19.5,0,0.005537,375.09,0.0,0,0.0,1762.67
August,8,4:30,1.53,0,0.0,183.24,3.43,0,0.0125,304.88,17.87,0,0.016273,298.48,1.76,0,0.0,760.75
August,8,5:00,1.53,0,0.0,408.33,5.14,0,0.0,260.05,21.12,0,0.0,445.44,1.76,0,0.0,215.12
August,8,5:30,1.53,0,0.0,187.35,5.14,0,0.0,256.68,26.0,0,0.0,306.59,1.76,0,0.0,357.24
August,8,6:00,3.05,0,0.02,264.98,5.14,0,0.002777,396.88,37.37,0,0.002259,277.86,17.63,1,0.029314,254.78
August,8,6:30,4.58,1,0.199459,287.52,12.0,3,0.278007,369.46,60.12,1,0.011909,266.28,28.2,2,0.06007,295.79
August,8,7:00,10.69,1,0.092742,254.9,18.86,0,0.025495,286.55,103.99,1,0.007806,273.84,47.59,1,0.018724,255.16
August,8,7:30,22.9,2,0.09719,303.19,37.72,0,0.008661,310.99,159.24,2,0.01457,265.2,75.8,2,0.021051,284.72
August,8,8:00,48.86,1,0.014927,250.17,60.0,1,0.013686,294.66,277.85,2,0.006676,270.12,123.39,1,0.004442,281.24
August,8,8:30,74.81,1,0.006876,277.52,73.72,2,0.026947,304.74,417.59,6,0.014161,292.79,190.37,1,0.007457,268.71
August,8,9:00,116.04,1,0.007272,278.22,185.15,2,0.012594,281.38,555.7,4,0.006787,291.09,276.74,4,0.01432,281.31
August,8,9:30,128.25,2,0.01568,271.92,248.59,5,0.018333,304.56,671.06,24,0.035271,310.07,350.78,10,0.02774,272.74
August,8,10:00,166.42,2,0.010315,293.24,308.59,7,0.022572,305.36,828.68,11,0.013262,308.88,405.42,10,0.0253,287.46
August,8,10:30,198.48,2,0.010116,293.77,363.45,16,0.044601,314.99,945.66,11,0.011896,321.32,470.64,28,0.05959,290.52
August,8,11:00,239.7,3,0.013007,299.43,411.45,11,0.026763,319.28,1017.16,16,0.015646,323.9,518.23,15,0.029506,298.63
August,8,11:30,224.44,4,0.019513,291.15,468.03,18,0.038038,325.33,1046.41,31,0.02981,330.33,565.82,13,0.022503,300.57
August,8,12:00,251.92,9,0.037501,300.55,486.89,11,0.022204,321.77,1069.15,23,0.021541,329.89,583.45,8,0.014542,307.46
August,8,12:30,265.66,16,0.059227,305.82,504.03,17,0.034174,319.9,1078.9,31,0.029089,329.17,613.42,22,0.036033,300.35
August,8,13:00,254.97,4,0.015504,306.67,505.75,24,0.047541,323.89,1048.03,25,0.023908,332.99,616.94,22,0.036017,309.91
August,8,13:30,251.92,1,0.005915,311.36,545.18,31,0.057504,318.56,1065.9,49,0.046395,331.01,623.99,23,0.036957,304.81
August,8,14:00,245.81,3,0.012082,315.21,564.04,38,0.066749,326.96,1064.28,34,0.032335,335.5,599.32,14,0.024017,303.74
August,8,14:30,258.03,7,0.025208,311.25,552.03,28,0.050923,332.6,1057.78,21,0.019961,329.66,622.23,37,0.05998,312.79
August,8,15:00,245.81,2,0.009914,305.95,562.32,17,0.030184,321.81,999.28,4,0.003687,338.4,602.84,14,0.022464,297.73
August,8,15:30,251.92,2,0.009747,308.68,545.18,12,0.022177,317.2,974.91,2,0.001706,335.68,565.82,8,0.013766,296.15
August,8,16:00,247.34,2,0.008374,321.48,552.03,8,0.015187,328.82,934.29,2,0.002248,335.51,541.15,7,0.013233,310.0
August,8,16:30,212.22,1,0.004993,296.51,533.18,7,0.013658,337.43,849.8,1,0.001458,332.92,495.32,5,0.009784,304.75
August,8,17:00,196.95,5,0.027317,306.53,481.74,4,0.007953,330.84,786.43,3,0.003323,336.04,468.88,4,0.00831,305.81
August,8,17:30,169.47,4,0.02621,318.88,466.31,7,0.014584,333.53,779.93,2,0.00255,332.26,431.86,2,0.003828,305.59
August,8,18:00,175.58,3,0.016333,320.11,413.17,13,0.030285,343.01,718.19,3,0.004202,328.57,407.18,2,0.005009,305.5
August,8,18:30,140.46,2,0.01426,334.17,380.6,11,0.029105,329.56,674.31,5,0.007817,339.95,375.45,1,0.003129,323.51
August,8,19:00,106.87,1,0.009622,321.13,337.74,10,0.030458,329.95,597.95,10,0.016138,328.68,366.64,2,0.005909,315.79
August,8,19:30,79.39,1,0.013247,331.16,296.59,6,0.021286,313.08,557.32,23,0.041869,326.19,308.47,2,0.00633,321.0
August,8,20:00,68.7,2,0.028239,300.31,264.02,18,0.068259,319.48,487.46,17,0.034642,334.68,267.93,4,0.014347,304.61
August,8,20:30,56.49,3,0.057247,275.72,240.02,7,0.030182,304.6,419.21,8,0.018695,328.58,252.07,3,0.011843,296.52
August,8,21:00,38.17,2,0.048054,296.27,183.44,7,0.038568,306.19,355.84,5,0.013828,328.0,211.52,7,0.035369,302.11
August,8,21:30,32.06,1,0.042633,297.1,157.72,3,0.019551,304.95,279.47,1,0.005059,330.08,178.03,2,0.010012,310.03
August,8,22:00,21.37,0,0.016112,364.23,126.87,3,0.027493,297.7,242.1,1,0.004868,322.09,151.59,1,0.005384,295.68
August,8,22:30,15.27,1,0.097243,305.03,113.15,2,0.017056,316.69,199.86,1,0.003492,319.64,128.68,1,0.005008,301.93
August,8,23:00,15.27,2,0.098361,332.33,87.43,2,0.02509,289.28,151.11,0,0.002477,309.68,104.0,0,0.001236,299.49
August,8,23:30,10.69,0,0.006468,259.56,65.15,1,0.011485,294.57,126.74,0,0.001301,314.49,81.08,1,0.008337,282.47
August,9,0:00,7.16,0,0.063333,466.65,51.81,2,0.038452,272.05,87.38,1,0.009482,294.19,62.13,0,0.006807,279.74
August,9,0:30,7.16,1,0.144872,396.29,38.86,2,0.041842,273.13,64.73,1,0.007821,333.96,43.14,0,0.000769,293.25
August,9,1:00,7.16,1,0.081944,388.54,16.65,0,0.003162,368.51,53.4,1,0.015444,297.22,34.51,0,0.007716,301.91
August,9,1:30,7.16,0,0.038636,363.83,12.95,0,0.013553,309.58,40.45,0,0.00916,281.89,25.89,0,0.005294,357.36
August,9,2:00,2.39,0,0.0,157.29,9.25,0,0.003077,353.04,29.13,1,0.033682,302.69,22.43,0,0.01165,330.04
August,9,2:30,2.39,0,0.0,395.83,5.55,0,0.0,317.01,21.04,1,0.037255,320.24,15.53,1,0.049634,381.05
August,9,3:00,4.77,0,0.0,286.77,11.1,0,0.0,383.22,25.89,1,0.050738,322.37,6.9,0,0.064394,381.98
August,9,3:30,2.39,0,0.0,550.7,3.7,0,0.0,266.67,14.56,0,0.001183,397.15,1.73,0,0.0,208.3
August,9,4:00,2.39,0,0.0,302.33,3.7,0,0.0,258.81,16.18,0,0.0,411.28,0.0,0,0.0,125.67
August,9,4:30,2.39,0,0.0,294.8,3.7,0,0.0,367.75,11.33,0,0.0,371.21,0.0,0,0.0,236.67
August,9,5:00,0.0,0,0.0,179.0,3.7,0,0.0,490.79,17.8,0,0.001982,358.85,1.73,0,0.0,335.72
August,9,5:30,4.77,0,0.0,308.59,3.7,0,0.04,280.63,17.8,0,0.008302,277.0,1.73,0,0.0,395.0
August,9,6:00,7.16,0,0.003703,236.89,3.7,0,0.0,407.12,30.75,0,0.007194,268.0,8.63,0,0.039872,246.69
August,9,6:30,4.77,0,0.0,268.25,9.25,0,0.0,293.14,38.84,1,0.021904,249.91,18.98,0,0.020525,277.0
August,9,7:00,11.93,0,0.0,289.54,11.1,0,0.0,285.01,61.49,0,0.002027,268.74,31.06,0,0.003761,292.21
August,9,7:30,14.32,0,0.018407,362.18,18.5,0,0.025223,284.75,90.62,1,0.006879,255.11,51.77,1,0.010657,278.7
August,9,8:00,26.25,1,0.019241,247.57,31.46,0,0.007118,267.17,145.64,0,0.002291,265.33,82.84,1,0.011511,289.47
August,9,8:30,38.18,0,0.004808,279.38,44.41,0,0.008464,297.73,210.36,1,0.003359,281.52,103.54,0,0.0027,298.31
August,9,9:00,47.73,0,0.001923,272.9,103.62,1,0.005102,291.17,276.71,0,0.001712,292.28,157.04,3,0.016629,295.96
August,9,9:30,50.12,0,0.0029,298.7,133.22,0,0.001568,305.42,331.72,1,0.002005,286.0,189.83,2,0.00829,272.33
August,9,10:00,54.89,0,0.000335,288.09,157.28,1,0.00769,294.8,433.67,1,0.003112,288.21,210.54,4,0.017976,287.26
